country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median
Romania,2007,national,consumption,2011,2007,2,0,7.279841739831721,30.45672046471577,0,74.2137398,96.48338134861818,99.53937769070218,99.86912109754545,4.8405258021379005,10.09006933217642,17.141973850777582,0,1520248,6360271,0,15498042,20148607,20786790,20855651,1010846,2107107,3579755
Romania,2007,national,income,2011,2007,3,4.94092294,12.22703077468318,29.49244722251928,1.333097567,63.273138128690064,92.33559228442944,97.75234560970144,99.15473034855916,12.39710790920001,18.41818236593004,24.310359713581388,1031812,2553369,6158902,278391,13213318,19282425,20413605,20706464,2588886,3846266,5076728
Romania,2008,national,consumption,2011,2008,2,0,3.932902296,20.11010518312637,0,61.62248816770251,94.29049018740236,99.06524170058344,99.79583037014685,5.112018342,10.11678809096513,16.8683811,0,807735,4130188,0,12655950,19365263,20345896,20495943,1049900,2077773,3464407
Romania,2008,national,income,2011,2008,3,3.740128081457781,9.336378889,22.82860940873633,0.954711299,55.44289911078246,90.14113372302768,97.07434788830128,98.83477116818705,11.90003770476398,17.01931982472957,22.88963208,768143,1917494,4688511,196077,11386793,18513073,19937008,20298562,2444015,3495407,4701044
Romania,2009,national,consumption,2011,2009,2,0,3.013437813,17.67589496653401,0,59.73337938593064,94.56012283300072,99.38033361,99.87277582295263,4.379077051,9.203007842,15.9914802,0,613762,3600136,0,12166188,19259521,20241277,20341575,891908,1874421,3257063
Romania,2009,national,income,2011,2009,3,2.809703091,9.03450908,21.69740151951655,0.271507109,53.09954020168895,89.79775297310356,97.15794143317464,98.96100748904712,11.41148782435992,16.77841878791764,22.99234329633959,572266,1840102,4419215,55299,10815042,18289546,19788631,20155870,2324233,3417342,4682963
Romania,2010,national,consumption,2011,2010,2,0,3.809878268,19.86316661640953,0,62.59826565195474,95.43771601463054,99.57461610047584,99.89875609954824,4.710455827,9.431067511,16.47538898661811,0,771381,4021670,0,12674190,19323151,20160744,20226372,953720,1909496,3335751
Romania,2010,national,income,2011,2010,3,3.836923568,10.15616193159473,23.80446769877415,1.247167259,55.29177948717564,90.67653785861071,97.82178763126448,99.32414872679249,12.37259587257159,17.92650795196494,23.95179610410185,776857,2056305,4819660,252512,11194855,18359162,19805851,20110032,2505064,3629557,4849489
Romania,2011,national,consumption,2011,2011,2,0,3.4790118341865304,19.71822911911148,0,63.73146676007077,96.06052747849256,99.68329718192648,99.93624116,4.264995663552671,8.99400196,15.58522912308449,0,700935,3972736,0,12840315,19353822,20083720,20134682,859291,1812069,3140038
Romania,2011,national,income,2011,2011,3,4.926762193829489,11.53051105169767,27.45804162684329,1.578123863,58.79174076937496,92.04662069975444,98.46078926935776,99.50445841408649,12.70858103,18.19895017783109,24.56328318336189,992621,2323113,5532117,317953,11845082,18545119,19837415,20047689,2560465,3666639,4948894
Romania,2012,national,consumption,2011,2012,2,0,3.239817008,18.895971839112168,0,62.58431061,95.91834729,99.59764183906124,99.90122725115287,4.082404302,8.734520612,15.66135640090132,0,649844,3790161,0,12553183,19239336,19977330,20038223,818850,1751973,3141360
Romania,2012,national,income,2011,2012,3,5.586743711,12.214439604875867,27.3381332,1.863145633,58.452759264061925,91.86610462808076,98.13406905031016,99.57044593195307,13.70577949857108,18.96695729,25.58053056211188,1120591,2449977,5483492,373710,11724475,18426535,19683766,19971875,2749110,3804399,5130952
Romania,2013,national,consumption,2011,2013,2,0,3.263980177,18.6854663,0,61.88999377775987,95.57639589901676,99.59734314599682,99.90648892772356,4.24003159,8.991825727,15.84959062,0,652264,3734046,0,12367906,19099694,19903227,19965006,847315,1796899,3167334
Romania,2013,national,income,2011,2013,3,6.04563599,14.035275978084922,27.69253703500866,1.681088637,57.26890594949633,91.66396467,98.51229883087076,99.63208379521888,15.669735592313767,20.901014104828462,26.089969411233533,1208141,2804766,5533992,335944,11444442,18317845,19686395,19910170,3131392,4176794,5213739
Romania,2014,national,income,2011,2014,3,6.531065579,12.630255584064958,25.54624295049819,1.9899905458339504,53.83111900029203,90.52455218,98.48325816080076,99.64098898562231,16.14418174091248,21.30223402053073,26.29175408491796,1300268,2514555,5085996,396187,10717226,18022514,19607011,19837504,3214142,4241057,5234420
Romania,2015,national,income,2011,2015,3,4.557598192,10.96405257611719,22.94740095040875,1.298020375,49.52290164633652,88.66165054287494,97.17801736,99.26474264980348,15.45908146421951,20.52008299757172,25.43813772385835,903116,2172595,4547169,257211,9813268,17568852,19256423,19669920,3063312,4066181,5040724
Romania,2016,national,consumption,2011,2016,2,0,2.010292073,14.15745631206512,0,50.82045925427594,92.48109629715913,98.28469064,99.75233717254156,5.032872766,10.491255137145307,17.40846595,0,396073,2789340,0,10012783,18220873,19364312,19653472,991590,2067015,3429862
Romania,2016,national,income,2011,2016,3,2.8483805954290697,8.295916614,17.36344339774426,0.7564539523868801,41.371139,83.31718628621275,96.22249847355488,99.046392,14.02263278278674,18.75772841702501,25.169909738922456,561196,1634484,3420992,149039,8151052,16415374,18958014,19514385,2762777,3695698,4959043
Romania,2017,national,income,2011,2017,3,3.072256214,6.29186904,12.77471008496168,1.1312992,32.14552254189812,69.38067689101773,90.09350405060223,96.45661942095532,13.41483689782202,19.23364086343133,25.83698352604273,601816,1232496,2502402,221607,6296895,13590783,17648160,18894612,2627794,3767623,5061133
Romania,2018,national,consumption,2011,2018,2,0,0.901065036,8.397309454,0,37.36119822021832,86.15879010550655,96.62562050162175,99.32754942837668,5.287196691,10.18619344864544,16.63810623154903,0,175473,1635290,0,7275709,16778537,18816844,19343017,1029627,1983656,3240100
Romania,2018,national,income,2011,2018,3,2.370377712,5.118694367,10.85413968559381,0.884738261,26.32004734193927,65.05884216751917,85.91356900094806,94.5374778,12.905212653428627,18.11706129311678,23.557850988999952,461607,996813,2113732,172294,5125558,12669539,16730783,18410200,2513157,3528111,4587649
Romania,2019,national,income,2011,2019,3,2.041412215,4.077679993,9.186785527,0.436107845,22.45322412405925,58.73007087851945,83.12541743,92.93734022914488,12.58857223816677,18.04301635867681,25.14747636,395455,789914,1779632,84481,4349560,11376983,16102763,18003494,2438614,3495230,4871481
Russia,1993,national,consumption,2011,1993,0,3.711311095,13.17114848716785,30.47723089335529,0,59.17104925601608,86.88709732453187,94.26096428,96.88877366750864,14.243405309779918,20.54824454,26.85975579,5509767,19553726,45246124,0,87844616,128991522,139938675,143839888,21145585,30505673,39875665
Russia,1996,national,consumption,2011,1996,0,4.823218124,13.58349419020838,30.18616302132885,0,59.07307024860776,87.34683685134222,94.57117297877768,97.06979129283204,14.726295021651753,20.74544766293293,26.86654353703376,7146086,20125323,44723858,0,87522737,129413186,140116772,143818728,21818498,30736482,39805506
Russia,1997,national,consumption,2011,1997,1,1.595461979,7.560583556,25.95523617881554,0.1973137305658399,60.34441173348735,89.96980608785108,96.45033437,98.35807543575282,8.760164179,15.09498808962702,22.25682212959019,2359933,11183264,38391781,291857,89258654,133079163,142664860,145486702,12957628,22327806,32921259
Russia,1998,national,consumption,2011,1998,1,2.382939566,10.27210228678567,31.55740499840013,0.29553416,65.10224424423375,91.80926668943172,97.26424291087145,98.96195896281974,9.243606387,15.52431234208058,22.75606416548263,3518906,15168894,46601067,436418,96136994,135575464,143630870,146137901,13650106,22924874,33604058
Russia,1999,national,consumption,2011,1999,1,4.549118377,16.81512176239519,43.42559223800893,0.583890065,75.61223933203044,95.96199984556324,98.84752757,99.53420598560332,9.112097202,15.53045473044917,22.80927355391631,6696974,24754344,63928888,859572,111312389,141270243,145518166,146529058,13414353,22863124,33578621
Russia,2000,national,consumption,2011,2000,1,3.092596445,13.054431097709502,37.87901425,0.344467496,71.59683396308924,94.79774710485871,98.50245647790636,99.36506288784024,8.552109379,15.0617402,22.32190121540104,4533650,19137387,55529449,504979,104958717,138970529,144401517,145666071,12537125,22080040,32723208
Russia,2001,national,consumption,2011,2001,1,1.835456762,8.940097936,31.13295348192051,0.259029384,66.26115746454006,92.57293195669084,97.77215617285104,99.21171554413824,7.689721640911911,13.981318760611948,21.35082728871812,2679335,13050440,45446790,378122,96725707,135134709,142724354,144825772,11225185,20409437,31167187
Russia,2002,national,consumption,2011,2002,1,1.069931162,6.643363775,26.24042586664952,0.088555162,61.15498493625572,90.08292615782112,97.01508997418053,98.68884794848108,7.2851399793088305,13.44692820158061,20.92519096,1554679,9653239,38129044,128676,88862166,130896344,140969229,143401308,10585782,19539260,30405662
Russia,2003,national,consumption,2011,2003,1,1.140155076,6.566238843,24.73113659129821,0.1095849726832999,57.81005081109332,86.27550856585839,94.50251719900166,97.57558655,8.393581412,14.968762049543342,22.41151607059042,1649219,9497974,35773247,158513,83621440,124796331,136696585,141141737,12141200,21652107,32417948
Russia,2004,national,consumption,2011,2004,1,1.0391136435917598,5.614018082,21.77987361838447,0.1192151730246799,53.387207503286994,84.52306149,93.72472145,97.02979461257516,8.741409582,15.40225031633106,22.86072706268878,1497023,8087965,31377679,171750,76913517,121770106,135026691,139788221,12593514,22189609,32934836
Russia,2005,national,consumption,2011,2005,1,0.820023916,4.4807811,18.53298287775298,0.101655494,49.66530444145107,81.18902469,91.78913109940672,95.92694717657132,8.811801278678919,15.21631425222438,22.50359349,1176889,6430764,26598317,145895,71279056,116521525,131734672,137673217,12646593,21838274,32296890
Russia,2006,national,consumption,2011,2006,1,0.4630437565780599,3.2700012976526702,15.255569770583142,0.036606149,44.08103192636616,78.49980967241957,89.80849615884371,94.82043229094722,8.725418943,15.510305035907928,22.77806388614729,662382,4677725,21823037,52365,63057756,112293693,128470728,135640284,12481680,22187435,32583938
Russia,2007,national,consumption,2011,2007,1,0.212211783,2.037785752,11.15251864698059,0.017409078,37.55304307086731,73.62831433,86.72257275345977,92.05252581991633,8.467872023,15.11769752,22.49944062608345,303049,2910062,15926367,24861,53627666,105144998,123844269,131455714,12092554,21588845,32130352
Russia,2008,national,consumption,2011,2008,1,0.097086193,0.90444562,7.322326743661491,0.018601641,30.919843713116368,69.90274929476865,84.20944074400525,90.77729600165392,7.570264984200439,14.02766234644218,21.56426229383525,138583,1291027,10452062,26552,44135716,99780838,120202548,129577660,10805975,20023417,30781338
Russia,2009,national,consumption,2011,2009,1,0.071077392,0.86496794,6.962990010148711,0.004946564,31.10108013230671,71.34866913073405,85.53787892555962,91.67691618187769,6.806420713,13.311612339695058,20.89487915065703,101488,1235047,9942130,7063,44407786,101875446,122135559,130901205,9718572,19007032,29834826
Russia,2010,national,consumption,2011,2010,1,0.087529299,0.7565810978007199,5.554077602810921,0.012297262,27.12691420570184,66.83685385,83.35989882299393,90.81304715889276,7.0020952439392605,13.22541900578901,21.01759197565811,125035,1080772,7933970,17567,38750653,95476090,119079172,129725955,10002456,18892441,30023518
Russia,2011,national,consumption,2011,2011,1,0.03983736,0.536415016,4.678689929,0.004765999,24.92327878265016,65.72536075888053,82.71607110116497,89.92673380780457,6.653974237,12.90065837099838,20.457398569076148,56952,766864,6688698,6814,35630546,93961573,118251646,128560075,9512582,18442898,29246083
Russia,2012,national,consumption,2011,2012,1,0.034083027,0.52473732,4.294228153,0.003361606,23.38644162818186,63.65271306718199,81.45283105277503,89.20954284646834,6.636649203,12.68840863,20.57523439831879,48807,751433,6149409,4814,33489787,91151781,116641856,127749601,9503796,18170020,29464090
Russia,2013,national,consumption,2011,2013,1,0.009683416,0.4276054188276599,3.78695385,0.000376218,22.51583458209672,62.76294900218622,80.84189244640491,88.92305081115524,6.2577500686733805,12.51757464868765,20.45723728,13896,613644,5434544,540,32311798,90069222,116013771,127610798,8980309,17963595,29357566
Russia,2014,national,consumption,2011,2014,1,0.021605947,0.32954659,3.632463379,0.000216408,21.80304947859771,63.05657322823728,81.76823032490745,89.99733905,6.036454013,12.01859169,19.723343137236903,31074,473953,5224197,311,31357073,90687754,117598797,129433873,8681608,17285099,28366046
Russia,2014,national,income,2011,2014,2,0.317247757,0.8392479998384701,2.463791069,0.111261522,9.390251512,35.57224970348843,59.70177419,75.61630761503051,9.904347946,15.62934778909357,22.8373565,456265,1207004,3543416,160016,13505028,51159891,85862893,108751122,14244400,22478076,32844610
Russia,2015,national,consumption,2011,2015,1,0.037681505,0.418858399,4.1021040537127496,2.22207470871759e-06,23.79699504592104,66.37814707839122,83.95627129527176,91.41231548204225,5.792074796,11.57315948815037,18.73115924221917,54298,603562,5911004,3,34290725,95648832,120978359,131722285,8346198,16676561,26991014
Russia,2015,national,income,2011,2015,2,0.293572791,0.815347153,2.860097251,0.126713247,11.22857031755506,39.88507888993217,63.43574163812858,78.95725448,10.15268508373944,15.95492115224744,22.688988048309792,423029,1174890,4121311,182590,16180018,57473150,91408918,113774932,14629701,22990542,32694122
Russia,2016,national,consumption,2011,2016,1,0.029213405,0.367748559,4.1040976,0.004497124,24.34189899,66.81516464836652,84.36763984830097,92.17196636037691,5.838047617,11.83782684385773,19.46041249572463,42167,530817,5923953,6491,35135680,96442610,121778274,133043226,8426778,17087003,28089626
Russia,2016,national,income,2011,2016,2,0.259935079,0.795623377,2.854199045,0.090212086,11.92311934540561,42.40177351,66.47162749443594,80.04517174746464,9.532475509,15.477099427688302,22.34928697727179,375197,1148422,4119819,130214,17210116,61203736,95946740,115539120,13759404,22340016,32259497
Russia,2017,national,consumption,2011,2017,1,0.043294232,0.406720855,3.8172100548671697,0.006507396,24.32208138339026,67.27458608192312,84.64030028736227,92.43281750747629,5.316501464258909,11.33961738570114,18.57142150571191,62559,587698,5515744,9403,35144614,97209583,122302474,133562407,7682171,16385377,26835098
Russia,2017,national,income,2011,2017,2,0.2758254763271799,0.7827320733131801,2.690575704,0.1137732532210799,11.447933800100907,42.73469486405953,68.16066082,81.84873962979148,8.893441553,14.72509496951107,21.51021601295957,398559,1131022,3887794,164399,16541891,61750241,98489932,118268760,12850733,21277282,31081561
Russia,2018,national,consumption,2011,2018,1,0.031218831,0.350326703,3.6569652547813294,0.001430126,23.79797321992664,67.22144616439543,85.03950124283813,91.95795555230696,5.110480008576309,10.78587950694067,18.48458449083026,45104,506145,5283505,2066,34382802,97120106,122863251,132858885,7383512,15583208,26706132
Russia,2018,national,income,2011,2018,2,0.147355807,0.419151295,2.097280231,0.064698837,10.417308818553453,41.657273069661535,67.07171144371115,81.13975091745766,8.228156028,14.36151284619707,21.35449351985501,212897,605581,3030106,93475,15050705,60185536,96903773,117228975,11887864,20749206,30852515
Russia,2019,national,consumption,2011,2019,1,0.031180407,0.271200898,3.020957842,0,22.091293203601232,65.10138744,83.96319302692554,91.86050348304464,4.95605603,10.90183473707402,18.63499158515812,45026,391631,4362452,0,31901211,94010479,121248108,132652318,7156855,15742932,26910095
